Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2023-03-18,Philadelphia,Away,2,68,Julián Carranza,0.03,0.02,Saved,25,Right Foot,,Alejandro Bedoya,Pass (Live),Kai Wagner,Pass (Live)
2023-03-18,Philadelphia,Away,2,68,Julián Carranza,0.07,,Off Target,26,Left Foot,,Dániel Gazdag,Pass (Live),Julián Carranza,Pass (Live)
2023-03-18,NYCFC,Home,1,9,Talles Magno,0.29,0.70,Saved,11,Right Foot,,Thiago Martins,Pass (Live),Maxime Chanot,Pass (Live)
2023-03-18,NYCFC,Home,1,13,Tayvon Gray,0.02,,Blocked,28,Right Foot,,Matías Pellegrini,Pass (Live),Santiago Rodríguez,Pass (Dead)
2023-03-18,NYCFC,Home,1,17,Talles Magno,0.77,0.73,Goal,6,Left Foot,,Braian Cufré,Pass (Live),Keaton Parks,Pass (Live)
2023-03-18,NYCFC,Home,1,21,Matías Pellegrini,0.04,,Off Target,58,Left Foot,,Santiago Rodríguez,Pass (Live),Talles Magno,Pass (Live)
2023-03-18,NYCFC,Home,1,25,Tayvon Gray,0.02,,Off Target,18,Right Foot,Volley,,,,
2023-03-18,NYCFC,Home,1,37,Santiago Rodríguez,0.47,0.88,Goal,11,Right Foot,,Gabriel Pereira,Pass (Live),James Sands,Pass (Live)
2023-03-18,NYCFC,Home,2,58,Braian Cufré,0.03,,Blocked,25,Right Foot,,Gabriel Pereira,Fouled,Tayvon Gray,Pass (Live)
2023-03-18,NYCFC,Home,2,63,Talles Magno,0.03,0.04,Saved,16,Right Foot,,Talles Magno,Take-On,,
2023-03-18,NYCFC,Home,2,88,Thiago,0.30,0.82,Goal,9,Right Foot,,Santiago Rodríguez,Pass (Live),,
2023-03-18,NYCFC,Home,2,90+8,Keaton Parks,0.08,0.10,Saved,18,Left Foot,,Santiago Rodríguez,Pass (Live),Matías Pellegrini,Pass (Dead)
2023-03-18,D.C. United,Away,1,27,Nigel Robertha,0.03,0.04,Saved,24,Left Foot,,Christian Benteke,Pass (Live),Tyler Miller,Pass (Live)
2023-03-18,D.C. United,Away,1,41,Theodore Ku-Dipietro,0.04,,Off Target,24,Left Foot,,,,,
2023-03-18,D.C. United,Away,1,45+1,Christian Benteke,0.04,,Off Target,26,Right Foot,Volley,Chris Durkin,Fouled,,
2023-03-18,D.C. United,Away,1,45+5,Derrick Williams,0.15,,Off Target,7,Head,,Steve Birnbaum,Pass (Live),Mateusz Klich,Pass (Dead)
2023-03-18,D.C. United,Away,2,46,Christian Benteke,0.09,0.63,Goal,11,Head,,Mateusz Klich,Pass (Live),Victor Pálsson,Pass (Live)
2023-03-18,D.C. United,Away,2,70,Theodore Ku-Dipietro,0.08,0.07,Saved,12,Left Foot,Volley,Chris Durkin,Pass (Live),Mateusz Klich,Pass (Live)
2023-03-18,D.C. United,Away,2,87,Christian Benteke,0.16,,Off Target,6,Right Foot,Volley,Chris Durkin,Pass (Live),Steve Birnbaum,Pass (Live)
2023-03-18,D.C. United,Away,2,90,Steve Birnbaum,0.08,0.38,Goal,9,Head,,Mateusz Klich,Pass (Dead),,
2023-03-18,D.C. United,Away,2,90+9,Steve Birnbaum,0.05,,Off Target,8,Head,,Mateusz Klich,Pass (Dead),Matai Akinmboni,Pass (Live)
2023-03-18,New England,Home,1,5,Latif Blessing,0.02,,Blocked,32,Right Foot,,Bobby Wood,Pass (Live),Bobby Wood,Take-On
2023-03-18,New England,Home,1,11,Dylan Borrero,0.02,,Blocked,29,Right Foot,,Bobby Wood,Pass (Live),Noel Buck,Pass (Live)
2023-03-18,New England,Home,1,28,Gustavo Bou,0.45,,Off Target,12,Right Foot,,Noel Buck,Pass (Live),Brandon Bye,Pass (Live)
2023-03-18,New England,Home,1,29,Gustavo Bou,0.18,0.17,Saved,17,Right Foot,,Bobby Wood,Pass (Live),Dylan Borrero,Pass (Live)
2023-03-18,New England,Home,2,48,Bobby Wood,0.07,0.02,Saved,11,Head,,Brandon Bye,Pass (Live),Matt Polster,Pass (Live)
2023-03-18,New England,Home,2,49,Bobby Wood,0.21,,Blocked,5,Left Foot,,Brandon Bye,Pass (Live),DeJuan Jones,Pass (Live)
2023-03-18,New England,Home,2,51,Dylan Borrero,0.10,0.35,Saved,11,Right Foot,,Brandon Bye,Pass (Live),DeJuan Jones,Pass (Live)
2023-03-18,New England,Home,2,52,Gustavo Bou,0.04,0.17,Goal,14,Left Foot,,DeJuan Jones,Pass (Live),Đorđe Petrović,Pass (Live)
2023-03-18,New England,Home,2,69,Dylan Borrero,0.02,,Off Target,21,Right Foot,,Gustavo Bou,Pass (Live),,
2023-03-18,New England,Home,2,81,Dylan Borrero,0.03,0.07,Saved,17,Right Foot,,,,,
2023-03-18,Nashville,Away,1,4,Daniel Lovitz,0.06,,Off Target,16,Left Foot,,Hany Mukhtar,Pass (Live),Teal Bunbury,Pass (Live)
2023-03-18,Nashville,Away,1,10,Jacob Shaffelburg,0.05,0.13,Saved,11,Left Foot,,Dax McCarty,Pass (Live),Joe Willis,Pass (Live)
2023-03-18,Nashville,Away,1,15,Hany Mukhtar,0.02,0.06,Saved,28,Right Foot,,Alex Muyl,Pass (Live),Sean Davis,Pass (Live)
2023-03-18,Nashville,Away,1,15,Jacob Shaffelburg,0.11,,Blocked,11,Left Foot,Volley,Hany Mukhtar,Shot,,
2023-03-18,Nashville,Away,1,35,Walker Zimmerman,0.34,,Woodwork,3,Head,,Hany Mukhtar,Pass (Dead),Jack Maher,Pass (Live)
2023-03-18,Nashville,Away,1,35,Jacob Shaffelburg,0.05,,Blocked,16,Left Foot,Volley,,,,
2023-03-18,Nashville,Away,1,35,Jacob Shaffelburg,0.03,,Blocked,15,Left Foot,Volley,Jacob Shaffelburg,Shot,,
2023-03-18,Nashville,Away,1,38,Hany Mukhtar,0.03,,Blocked,27,Right Foot,,Teal Bunbury,Pass (Live),Sean Davis,Pass (Live)
2023-03-18,Nashville,Away,1,41,Hany Mukhtar,0.01,,Off Target,36,Right Foot,,Daniel Lovitz,Pass (Live),Sean Davis,Pass (Live)
2023-03-18,Nashville,Away,2,64,Fafà Picault,0.09,,Off Target,10,Head,,Dax McCarty,Pass (Live),Daniel Lovitz,Pass (Live)
2023-03-18,Nashville,Away,2,70,Daniel Lovitz,0.10,,Blocked,15,Left Foot,,Walker Zimmerman,Pass (Live),Dax McCarty,Pass (Live)
2023-03-18,Nashville,Away,2,75,Walker Zimmerman,0.07,,Off Target,9,Head,,Hany Mukhtar,Pass (Dead),Hany Mukhtar,Pass (Live)
2023-03-18,Nashville,Away,2,78,Fafà Picault,0.06,0.40,Saved,7,Head,Deflected,Hany Mukhtar,Pass (Dead),Hany Mukhtar,Pass (Live)
2023-03-18,Nashville,Away,2,88,Jacob Shaffelburg,0.03,,Blocked,20,Left Foot,,Ján Greguš,Pass (Live),Jacob Shaffelburg,Pass (Live)
2023-03-18,Nashville,Away,2,90+1,Shaquell Moore,0.02,,Off Target,33,Right Foot,,Ján Greguš,Pass (Live),Shaquell Moore,Pass (Live)
2023-03-18,Nashville,Away,2,90+3,C.J. Sapong,0.03,,Blocked,14,Head,,Daniel Lovitz,Pass (Live),Ján Greguš,Pass (Live)
2023-03-18,FC Dallas,Home,1,8,Alan Velasco,0.02,,Off Target,30,Right Foot,,Edwin Cerrillo,Pass (Live),,
2023-03-18,FC Dallas,Home,1,9,Sebastian Lletget,0.05,,Off Target,14,Head,,Ema Twumasi,Pass (Live),Nkosi Tafari,Pass (Live)
2023-03-18,FC Dallas,Home,1,21,Alan Velasco,0.02,,Off Target,26,Right Foot,,Jesús Ferreira,Pass (Live),Marco Farfan,Pass (Live)
2023-03-18,FC Dallas,Home,1,27,Marco Farfan,0.09,,Off Target,14,Left Foot,,Sebastian Lletget,Pass (Live),Paul Arriola,Pass (Live)
2023-03-18,FC Dallas,Home,1,31,Jesús Ferreira,0.10,,Blocked,15,Left Foot,,Paxton Pomykal,Pass (Live),Ema Twumasi,Pass (Live)
2023-03-18,FC Dallas,Home,1,37,Paxton Pomykal,0.05,,Blocked,25,Left Foot,,Sebastian Lletget,Pass (Live),Marco Farfan,Pass (Live)
2023-03-18,FC Dallas,Home,2,48,Paul Arriola,0.04,,Blocked,25,Right Foot,,Paxton Pomykal,Pass (Live),Sebastian Lletget,Pass (Live)
2023-03-18,FC Dallas,Home,2,49,Edwin Cerrillo,0.02,,Blocked,26,Right Foot,,Alan Velasco,Pass (Dead),Alan Velasco,Pass (Live)
2023-03-18,FC Dallas,Home,2,55,Alan Velasco,0.07,0.48,Goal,19,Right Foot,,Sebastian Lletget,Pass (Live),Alan Velasco,Pass (Live)
2023-03-18,FC Dallas,Home,2,71,Edwin Cerrillo,0.02,,Blocked,27,Left Foot,,Ema Twumasi,Pass (Live),Sebastian Lletget,Pass (Live)
2023-03-18,FC Dallas,Home,2,84,Jesús Ferreira,0.12,0.10,Saved,12,Left Foot,,Geovane,Pass (Live),Paul Arriola,Pass (Live)
2023-03-18,FC Dallas,Home,2,84,Jesús Ferreira,0.64,0.87,Goal,8,Left Foot,,Jesús Ferreira,Shot,,
2023-03-18,Sporting KC,Away,1,5,Roger Espinoza,0.04,,Off Target,28,Right Foot,,,,,
2023-03-18,Sporting KC,Away,1,11,William Agada,0.07,,Blocked,17,Right Foot,,William Agada,Take-On,,
2023-03-18,Sporting KC,Away,1,11,Dániel Sallói,0.03,0.07,Goal,23,Right Foot,Deflected,Ben Sweat,Pass (Live),Robert Voloder,Pass (Live)
2023-03-18,Sporting KC,Away,1,15,Erik Thommy,0.04,,Blocked,18,Left Foot,,Graham Zusi,Pass (Live),Roger Espinoza,Pass (Live)
2023-03-18,Sporting KC,Away,1,16,Dániel Sallói,0.05,,Off Target,17,Right Foot,,Erik Thommy,Pass (Dead),Erik Thommy,Shot
2023-03-18,Sporting KC,Away,1,25,William Agada,0.01,0.24,Saved,45,Right Foot,Volley,Graham Zusi,Pass (Dead),Robert Voloder,Pass (Live)
2023-03-18,Sporting KC,Away,1,30,Dániel Sallói,0.06,,Blocked,20,Right Foot,Volley,Graham Zusi,Pass (Live),,
2023-03-18,Sporting KC,Away,1,45+2,William Agada,0.04,,Off Target,13,Left Foot,,Roger Espinoza,Pass (Live),Erik Thommy,Pass (Live)
2023-03-18,Sporting KC,Away,2,66,Erik Thommy (pen),0.79,0.99,Saved,13,Right Foot,,William Agada,Fouled,Ben Sweat,Pass (Live)
2023-03-18,Sporting KC,Away,2,67,William Agada,0.09,,Off Target,6,Head,,Erik Thommy,Pass (Dead),Erik Thommy,Shot
2023-03-18,Sporting KC,Away,2,88,William Agada,0.13,,Off Target,10,Head,,Graham Zusi,Pass (Live),Robert Voloder,Pass (Live)
2023-03-18,Chicago Fire,Home,1,1,Brian Gutiérrez,0.05,,Blocked,15,Left Foot,,Chris Mueller,Pass (Live),Miguel Navarro,Pass (Live)
2023-03-18,Chicago Fire,Home,1,10,Maren Haile-Selassie,0.15,,Blocked,11,Right Foot,,Maren Haile-Selassie,Take-On,Brian Gutiérrez,Pass (Live)
2023-03-18,Chicago Fire,Home,1,11,Chris Mueller,0.07,,Blocked,12,Right Foot,Volley,Maren Haile-Selassie,Shot,,
2023-03-18,Chicago Fire,Home,1,11,Rafael Czichos,0.22,,Blocked,6,Left Foot,Volley,Chris Mueller,Shot,,
2023-03-18,Chicago Fire,Home,1,32,Kacper Przybyłko,0.08,0.52,Goal,20,Right Foot,,Brian Gutiérrez,Pass (Live),Gastón Giménez,Pass (Live)
2023-03-18,Chicago Fire,Home,1,33,Brian Gutiérrez,0.02,,Off Target,30,Right Foot,,Maren Haile-Selassie,Pass (Live),Arnaud Souquet,Pass (Live)
2023-03-18,Chicago Fire,Home,1,36,Maren Haile-Selassie,0.05,,Blocked,22,Right Foot,,Brian Gutiérrez,Pass (Live),Kacper Przybyłko,Pass (Live)
2023-03-18,Chicago Fire,Home,1,39,Chris Mueller,0.06,0.14,Saved,8,Right Foot,Volley,Gastón Giménez,Pass (Dead),Maren Haile-Selassie,Shot
2023-03-18,Chicago Fire,Home,1,41,Arnaud Souquet,0.03,,Off Target,27,Right Foot,,,,,
2023-03-18,Chicago Fire,Home,1,42,Chris Mueller,0.04,,Blocked,16,Left Foot,,Kacper Przybyłko,Pass (Live),Arnaud Souquet,Pass (Live)
2023-03-18,Chicago Fire,Home,1,45,Rafael Czichos (pen),0.79,0.90,Goal,13,Left Foot,,Chris Mueller,Fouled,Brian Gutiérrez,Pass (Live)
2023-03-18,Chicago Fire,Home,2,46,Chris Mueller,0.11,0.21,Goal,18,Right Foot,,Arnaud Souquet,Pass (Live),Maren Haile-Selassie,Pass (Live)
2023-03-18,Chicago Fire,Home,2,53,Brian Gutiérrez,0.11,,Off Target,22,Right Foot,,Mauricio Pineda,Pass (Live),Maren Haile-Selassie,Pass (Live)
2023-03-18,Chicago Fire,Home,2,78,Gastón Giménez,0.04,,Blocked,31,Left Foot,Free kick,Kacper Przybyłko,Fouled,Mauricio Pineda,Pass (Live)
2023-03-18,FC Cincinnati,Away,1,8,Junior Moreno,0.14,0.03,Goal,15,Right Foot,Deflected,Brandon Vazquez,Pass (Live),Marco Angulo,Pass (Live)
2023-03-18,FC Cincinnati,Away,1,19,Brandon Vazquez,0.31,,Woodwork,16,Right Foot,,Brenner,Pass (Live),,
2023-03-18,FC Cincinnati,Away,2,49,Brandon Vazquez,0.05,0.25,Saved,13,Left Foot,,Brenner,Pass (Live),Obinna Nwobodo,Pass (Live)
2023-03-18,FC Cincinnati,Away,2,50,Brandon Vazquez,0.14,,Blocked,8,Head,,Álvaro Barreal,Pass (Dead),Brandon Vazquez,Shot
2023-03-18,FC Cincinnati,Away,2,67,Brandon Vazquez,0.03,0.48,Saved,16,Head,,Santiago Arias,Pass (Live),Brenner,Pass (Live)
2023-03-18,FC Cincinnati,Away,2,74,Brenner,0.06,,Off Target,22,Right Foot,,Santiago Arias,Pass (Live),Brandon Vazquez,Pass (Live)
2023-03-18,FC Cincinnati,Away,2,75,Brenner,0.05,,Off Target,10,Head,,Santiago Arias,Pass (Live),Obinna Nwobodo,Pass (Live)
2023-03-18,FC Cincinnati,Away,2,80,Sergio Santos Gomes,0.04,,Woodwork,17,Left Foot,,Luciano Acosta,Pass (Live),,
2023-03-18,FC Cincinnati,Away,2,80,Brenner,0.08,0.31,Saved,13,Head,,Sergio Santos Gomes,Shot,,
2023-03-18,FC Cincinnati,Away,2,84,Sergio Santos Gomes,0.34,0.93,Goal,12,Left Foot,,Luciano Acosta,Pass (Live),Brenner,Pass (Live)
2023-03-18,FC Cincinnati,Away,2,86,Sergio Santos Gomes,0.33,0.94,Saved,9,Left Foot,,Álvaro Barreal,Pass (Live),Álvaro Barreal,Take-On
2023-03-18,FC Cincinnati,Away,2,87,Junior Moreno,0.07,0.03,Goal,14,Right Foot,Volley,Sergio Santos Gomes,Shot,,
2023-03-18,FC Cincinnati,Away,2,90+3,Brenner,0.10,0.10,Saved,15,Right Foot,,Brenner,Pass (Live),,
2023-03-18,FC Cincinnati,Away,2,90+4,Sergio Santos Gomes,0.02,,Saved off Target,13,Head,Deflected,Álvaro Barreal,Pass (Dead),Brenner,Shot
2023-03-18,Colorado Rapids,Home,1,12,Michael Barrios,0.04,,Blocked,20,Right Foot,,Andreas Maxsø,Pass (Live),Danny Wilson,Pass (Live)
2023-03-18,Colorado Rapids,Home,1,23,Connor Ronan,0.03,0.03,Saved,32,Right Foot,,,,,
2023-03-18,Colorado Rapids,Home,1,41,Sam Nicholson,0.22,,Off Target,9,Right Foot,,Darren Yapi,Pass (Live),Sam Nicholson,Pass (Live)
2023-03-18,Colorado Rapids,Home,1,43,Anthony Markanich,0.04,,Off Target,26,Left Foot,,Sam Nicholson,Pass (Live),Cole Bassett,Pass (Live)
2023-03-18,Colorado Rapids,Home,1,45+2,Michael Barrios,0.12,0.08,Saved,14,Right Foot,Volley,Cole Bassett,Take-On,Connor Ronan,Pass (Live)
2023-03-18,Colorado Rapids,Home,2,46,Anthony Markanich,0.02,,Blocked,21,Left Foot,,Andreas Maxsø,Pass (Live),Anthony Markanich,Pass (Dead)
2023-03-18,Colorado Rapids,Home,2,49,Cole Bassett,0.03,0.68,Goal,14,Left Foot,,Cole Bassett,Take-On,Michael Barrios,Pass (Live)
2023-03-18,Colorado Rapids,Home,2,67,Danny Wilson,0.13,,Woodwork,9,Head,,Jack Price,Pass (Dead),Cole Bassett,Fouled
2023-03-18,Colorado Rapids,Home,2,67,Anthony Markanich,0.05,,Blocked,12,Head,,Danny Wilson,Shot,,
2023-03-18,Colorado Rapids,Home,2,67,Anthony Markanich,0.09,,Off Target,12,Right Foot,Volley,Lalas Abubakar,Pass (Live),Anthony Markanich,Shot
2023-03-18,Colorado Rapids,Home,2,86,Jonathan Lewis,0.04,,Off Target,17,Right Foot,,Diego Rubio,Pass (Live),Lalas Abubakar,Pass (Live)
2023-03-18,Colorado Rapids,Home,2,90+2,Anthony Markanich,0.12,,Off Target,6,Other,,Cole Bassett,Pass (Dead),Cole Bassett,Pass (Live)
2023-03-18,Minnesota Utd,Away,1,25,Robin Lod,0.03,,Off Target,28,Left Foot,,Hassani Dotson,Pass (Live),,
2023-03-18,Minnesota Utd,Away,1,30,Kervin Arriaga,0.06,,Off Target,6,Head,,Joseph Rosales,Pass (Dead),Kemar Lawrence,Pass (Live)
2023-03-18,Minnesota Utd,Away,1,37,Robin Lod,0.05,,Blocked,28,Left Foot,Free kick,Bongokuhle Hlongwane,Fouled,D.J. Taylor,Pass (Dead)
2023-03-18,Minnesota Utd,Away,1,39,Hassani Dotson,0.03,,Off Target,24,Left Foot,,D.J. Taylor,Pass (Live),Bongokuhle Hlongwane,Pass (Live)
2023-03-18,Minnesota Utd,Away,2,54,Luis Amarilla (pen),0.79,0.99,Goal,13,Right Foot,,,Fouled,Michael Boxall,Interception
2023-03-18,Minnesota Utd,Away,2,65,Franco Fragapane,0.07,,Blocked,23,Right Foot,,D.J. Taylor,Pass (Live),Michael Boxall,Pass (Live)
2023-03-18,Minnesota Utd,Away,2,77,Luis Amarilla,0.02,,Off Target,29,Right Foot,,Kemar Lawrence,Pass (Live),Joseph Rosales,Pass (Live)
2023-03-18,Minnesota Utd,Away,2,82,Miguel Tapias,0.03,0.42,Goal,17,Head,,Franco Fragapane,Pass (Dead),Bongokuhle Hlongwane,Fouled
2023-03-18,Minnesota Utd,Away,2,83,Miguel Tapias,0.02,,Off Target,62,Left Foot,,Franco Fragapane,Pass (Live),Joseph Rosales,Pass (Live)
2023-03-18,Minnesota Utd,Away,2,89,Kervin Arriaga,0.12,,Off Target,21,Left Foot,,Joseph Rosales,Pass (Live),Kemar Lawrence,Pass (Live)
2023-03-18,Minnesota Utd,Away,2,90,Luis Amarilla,0.02,,Off Target,31,Right Foot,,Franco Fragapane,Pass (Live),,
2023-03-18,Dynamo FC,Home,1,2,Amine Bassi,0.09,,Off Target,15,Left Foot,,,,,
2023-03-18,Dynamo FC,Home,1,17,Héctor Herrera,0.01,,Blocked,33,Right Foot,,Daniel Steres,Pass (Live),Iván Franco,Pass (Live)
2023-03-18,Dynamo FC,Home,1,38,Adalberto Carrasquilla,0.06,,Blocked,20,Left Foot,,Iván Franco,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2023-03-18,Dynamo FC,Home,1,39,Corey Baird,0.17,,Blocked,15,Right Foot,,Amine Bassi,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2023-03-18,Dynamo FC,Home,1,42,Héctor Herrera,0.05,0.04,Saved,26,Right Foot,Free kick,Héctor Herrera,Fouled,Amine Bassi,Pass (Live)
2023-03-18,Dynamo FC,Home,1,44,Amine Bassi,0.05,0.08,Saved,17,Right Foot,Deflected,Iván Franco,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2023-03-18,Dynamo FC,Home,2,47,Héctor Herrera,0.03,0.02,Saved,14,Right Foot,,Héctor Herrera,Take-On,Tate Schmitt,Pass (Live)
2023-03-18,Dynamo FC,Home,2,52,Corey Baird,0.03,,Blocked,13,Other,,Héctor Herrera,Pass (Dead),,
2023-03-18,Dynamo FC,Home,2,52,Iván Franco,0.06,0.03,Saved,14,Right Foot,Volley,Ethan Bartlow,Pass (Live),Corey Baird,Shot
2023-03-18,Dynamo FC,Home,2,53,Adalberto Carrasquilla,0.07,0.04,Saved,22,Right Foot,,Adalberto Carrasquilla,Fouled,Corey Baird,Pass (Live)
2023-03-18,Dynamo FC,Home,2,62,Iván Franco,0.04,,Off Target,16,Right Foot,,Héctor Herrera,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2023-03-18,Dynamo FC,Home,2,67,Ethan Bartlow,0.03,,Blocked,14,Head,,Tate Schmitt,Pass (Live),Amine Bassi,Pass (Live)
2023-03-18,Dynamo FC,Home,2,71,Amine Bassi (pen),0.79,0.92,Goal,13,Right Foot,,,Fouled,Ethan Bartlow,Shot
2023-03-18,Dynamo FC,Home,2,84,Héctor Herrera,0.14,,Blocked,13,Right Foot,,Héctor Herrera,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2023-03-18,Dynamo FC,Home,2,86,Héctor Herrera,0.20,0.32,Goal,11,Left Foot,,Griffin Dorsey,Pass (Live),Héctor Herrera,Pass (Live)
2023-03-18,Austin,Away,1,11,Emiliano Rigoni,0.05,0.13,Saved,19,Left Foot,,Jon Gallagher,Pass (Live),Alexander Ring,Pass (Live)
2023-03-18,Austin,Away,1,12,Jon Gallagher,0.13,,Off Target,12,Right Foot,Volley,Žan Kolmanič,Pass (Live),Sebastián Driussi,Pass (Live)
2023-03-18,Austin,Away,1,12,Maximiliano Urruti,0.23,,Woodwork,5,Head,,Jon Gallagher,Shot,,
2023-03-18,Austin,Away,1,21,Emiliano Rigoni,0.08,0.23,Saved,12,Right Foot,,Maximiliano Urruti,Pass (Live),Sebastián Driussi,Pass (Live)
2023-03-18,Austin,Away,1,24,Jon Gallagher,0.03,,Blocked,28,Right Foot,,Daniel Pereira,Pass (Live),Žan Kolmanič,Pass (Live)
2023-03-18,Austin,Away,1,32,Jon Gallagher,0.19,0.05,Saved,5,Head,,Emiliano Rigoni,Pass (Live),Žan Kolmanič,Pass (Live)
2023-03-18,Austin,Away,1,35,Diego Fagúndez,0.02,,Blocked,28,Right Foot,,Emiliano Rigoni,Pass (Live),Jon Gallagher,Pass (Live)
2023-03-18,Austin,Away,2,55,Sebastián Driussi,0.03,,Blocked,31,Right Foot,Free kick,,Fouled,,
2023-03-18,Austin,Away,2,73,Maximiliano Urruti,0.05,,Blocked,11,Right Foot,,Jon Gallagher,Pass (Live),Leo Väisänen,Pass (Live)
2023-03-18,Austin,Away,2,74,Owen Wolff,0.05,,Blocked,7,Head,,Emiliano Rigoni,Pass (Dead),Maximiliano Urruti,Shot
2023-03-18,Austin,Away,2,81,Sebastián Driussi,0.03,,Blocked,17,Head,,Leo Väisänen,Pass (Live),Ethan Finlay,Pass (Live)
2023-03-18,Austin,Away,2,83,Emiliano Rigoni,0.03,0.11,Saved,20,Left Foot,Deflected,Daniel Pereira,Pass (Live),Owen Wolff,Pass (Live)
2023-03-18,Austin,Away,2,90+2,Daniel Pereira,0.03,0.06,Saved,26,Left Foot,,Owen Wolff,Pass (Live),Alexander Ring,Pass (Live)
2023-03-18,LA Galaxy,Home,1,3,Gastón Brugman,0.01,,Off Target,32,Right Foot,,Riqui Puig,Pass (Live),Raheem Edwards,Pass (Dead)
2023-03-18,LA Galaxy,Home,1,7,Tyler Boyd,0.05,,Off Target,17,Right Foot,,Marky Delgado,Pass (Live),Dejan Joveljić,Pass (Live)
2023-03-18,LA Galaxy,Home,1,8,Raheem Edwards,0.04,0.07,Saved,17,Left Foot,,Riqui Puig,Pass (Live),Tyler Boyd,Pass (Live)
2023-03-18,LA Galaxy,Home,1,16,Dejan Joveljić,0.28,0.70,Saved,7,Right Foot,,Marky Delgado,Pass (Live),Efrain Alvarez,Pass (Live)
2023-03-18,LA Galaxy,Home,1,18,Gastón Brugman,0.03,,Off Target,30,Right Foot,Free kick,Dejan Joveljić,Fouled,Gastón Brugman,Pass (Live)
2023-03-18,LA Galaxy,Home,1,27,Efrain Alvarez,0.03,,Blocked,18,Left Foot,,Riqui Puig,Pass (Live),Dejan Joveljić,Pass (Live)
2023-03-18,LA Galaxy,Home,1,36,Riqui Puig,0.07,,Blocked,12,Left Foot,,Dejan Joveljić,Pass (Live),,
2023-03-18,LA Galaxy,Home,1,37,Dejan Joveljić,0.07,,Blocked,11,Right Foot,Volley,Efrain Alvarez,Pass (Live),Gastón Brugman,Pass (Live)
2023-03-18,LA Galaxy,Home,1,44,Martín Cáceres,0.11,,Blocked,5,Head,,Efrain Alvarez,Pass (Dead),Raheem Edwards,Fouled
2023-03-18,LA Galaxy,Home,1,44,Dejan Joveljić,0.04,,Blocked,5,Head,,Efrain Alvarez,Pass (Dead),Martín Cáceres,Shot
2023-03-18,LA Galaxy,Home,1,45+4,Kelvin Leerdam,0.66,0.88,Goal,5,Left Foot,,Dejan Joveljić,Pass (Live),Efrain Alvarez,Pass (Live)
2023-03-18,LA Galaxy,Home,1,45+6,Efrain Alvarez,0.02,,Off Target,26,Left Foot,,Dejan Joveljić,Pass (Live),Tyler Boyd,Pass (Live)
2023-03-18,LA Galaxy,Home,1,45+8,Tyler Boyd,0.03,,Off Target,29,Right Foot,,Gastón Brugman,Pass (Live),,
2023-03-18,LA Galaxy,Home,2,50,Dejan Joveljić,0.09,,Off Target,9,Right Foot,,Kelvin Leerdam,Pass (Live),Riqui Puig,Pass (Live)
2023-03-18,LA Galaxy,Home,2,53,Dejan Joveljić,0.08,0.25,Saved,16,Left Foot,,Raheem Edwards,Pass (Live),Raheem Edwards,Take-On
2023-03-18,LA Galaxy,Home,2,60,Riqui Puig,0.06,,Off Target,26,Left Foot,,Riqui Puig,Take-On,Dejan Joveljić,Pass (Live)
2023-03-18,LA Galaxy,Home,2,67,Riqui Puig,0.03,,Off Target,31,Right Foot,,Dejan Joveljić,Pass (Live),Gastón Brugman,Pass (Live)
2023-03-18,LA Galaxy,Home,2,73,Memo Rodriguez,0.02,0.45,Saved,27,Right Foot,Deflected,Raheem Edwards,Pass (Live),Memo Rodriguez,Pass (Live)
2023-03-18,LA Galaxy,Home,2,90+1,Preston Judd,0.07,,Off Target,5,Head,,Memo Rodriguez,Pass (Dead),Marky Delgado,Pass (Live)
2023-03-18,LA Galaxy,Home,2,90+2,Riqui Puig,0.01,,Blocked,28,Right Foot,Deflected,,,,
2023-03-18,Vancouver,Away,1,14,Tristan Blackmon,0.29,0.79,Goal,7,Head,,Julian Gressel,Pass (Dead),Brian White,Fouled
2023-03-18,Vancouver,Away,1,34,Julian Gressel,0.06,,Off Target,25,Right Foot,,Ryan Gauld,Pass (Live),Sergio Córdova,Pass (Live)
2023-03-18,Vancouver,Away,1,35,Andrés Cubas,0.02,0.04,Saved,26,Right Foot,,Brian White,Tackle,,
2023-03-18,Vancouver,Away,2,61,Ryan Raposo,0.02,,Blocked,30,Right Foot,,Ryan Gauld,Pass (Live),Brian White,Pass (Live)
2023-03-18,Vancouver,Away,2,62,Javain Brown,0.03,,Off Target,10,Head,,Ryan Gauld,Pass (Dead),Ryan Raposo,Shot
2023-03-18,Vancouver,Away,2,68,Ryan Gauld,0.39,,Off Target,5,Head,,Brian White,Pass (Live),Ryan Raposo,Pass (Live)
2023-03-18,Vancouver,Away,2,70,Julian Gressel,0.02,,Blocked,32,Right Foot,,Pedro Vite,Pass (Live),Brian White,Pass (Live)
2023-03-18,Vancouver,Away,2,75,Brian White,0.38,,Off Target,30,Right Foot,,Ryan Gauld,Pass (Live),Sebastian Berhalter,Pass (Live)
