Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2023-05-13,Columbus Crew,Home,2,55,Jacen Russell-Rowe,0.12,0.07,Saved,15,Right Foot,,Yaw Yeboah,Pass (Live),Aidan Morris,Pass (Live)
2023-05-13,Columbus Crew,Home,2,69,Cucho,0.04,,Blocked,16,Left Foot,,Jacen Russell-Rowe,Pass (Live),Jacen Russell-Rowe,Take-On
2023-05-13,Columbus Crew,Home,2,70,Yaw Yeboah,0.03,0.04,Saved,18,Right Foot,,Aidan Morris,Pass (Live),Darlington Nagbe,Pass (Live)
2023-05-13,Columbus Crew,Home,2,75,Cucho,0.04,,Blocked,30,Right Foot,Free kick,Darlington Nagbe,Fouled,Darlington Nagbe,Interception
2023-05-13,Columbus Crew,Home,2,75,Cucho,0.03,,Off Target,27,Right Foot,,Cucho,Shot,,
2023-05-13,Columbus Crew,Home,2,78,Cucho,0.05,,Blocked,16,Right Foot,,Alexandru Mățan,Pass (Live),Aidan Morris,Pass (Live)
2023-05-13,Columbus Crew,Home,2,78,Aidan Morris,0.08,0.03,Saved,24,Right Foot,,Cucho,Pass (Live),Darlington Nagbe,Pass (Live)
2023-05-13,Columbus Crew,Home,2,82,Yaw Yeboah,0.08,0.03,Saved,20,Right Foot,,Aidan Morris,Pass (Live),Sean Zawadzki,Pass (Live)
2023-05-13,Columbus Crew,Home,2,87,Cucho,0.05,,Blocked,20,Left Foot,,Darlington Nagbe,Pass (Live),Darlington Nagbe,Tackle
2023-05-13,Columbus Crew,Home,2,90+4,Isaiah Parente,0.30,0.56,Saved,10,Left Foot,Deflected,Yaw Yeboah,Pass (Live),Darlington Nagbe,Pass (Live)
2023-05-13,Columbus Crew,Home,2,90+4,Isaiah Parente,0.30,,Off Target,10,Left Foot,,Isaiah Parente,Shot,,
2023-05-13,Columbus Crew,Home,2,90+5,Yaw Yeboah,0.07,,Off Target,23,Left Foot,,Malte Amundsen,Pass (Live),Darlington Nagbe,Pass (Live)
2023-05-13,Orlando City,Away,1,3,Wilder Cartagena,0.02,,Off Target,37,Right Foot,,Facundo Torres,Tackle,,
2023-05-13,Orlando City,Away,1,4,Ercan Kara,0.08,,Off Target,10,Head,,Gaston Gonzalez,Pass (Live),Facundo Torres,Pass (Live)
2023-05-13,Orlando City,Away,1,21,Ercan Kara,0.04,,Off Target,25,Right Foot,,Antonio Carlos,Pass (Dead),César Araujo,Fouled
2023-05-13,Orlando City,Away,1,37,Martín Ojeda,0.02,,Off Target,55,Left Foot,,Pedro Gallese,Pass (Dead),,
2023-05-13,Orlando City,Away,2,49,Ercan Kara,0.43,0.38,Goal,16,Right Foot,,Facundo Torres,Pass (Live),Ercan Kara,Pass (Live)
2023-05-13,Orlando City,Away,2,53,Antonio Carlos,0.06,,Blocked,10,Head,,Martín Ojeda,Pass (Dead),,
2023-05-13,Orlando City,Away,2,55,Ercan Kara,0.09,,Off Target,12,Right Foot,,Facundo Torres,Pass (Live),Ercan Kara,Pass (Live)
2023-05-13,Orlando City,Away,2,81,Michael Halliday,0.26,,Off Target,12,Right Foot,,Duncan McGuire,Pass (Live),Duncan McGuire,Take-On
2023-05-13,Orlando City,Away,2,88,Ramiro Enrique,0.21,0.14,Saved,4,Head,,Facundo Torres,Pass (Dead),Facundo Torres,Pass (Live)
2023-05-13,Orlando City,Away,2,90+2,Duncan McGuire,0.10,0.05,Goal,11,Right Foot,,Facundo Torres,Pass (Dead),Facundo Torres,Fouled
2023-05-13,NY Red Bulls,Home,1,11,Cameron Harper,0.03,,Blocked,17,Head,,Dylan Nealis,Pass (Live),Andrés Reyes,Pass (Live)
2023-05-13,NY Red Bulls,Home,1,11,Tom Barlow,0.06,0.11,Saved,16,Right Foot,Volley,Cameron Harper,Shot,,
2023-05-13,NY Red Bulls,Home,1,14,Andrés Reyes,0.03,,Off Target,18,Left Foot,,Cristian Cásseres Jr.,Pass (Live),Sean Nealis,Pass (Live)
2023-05-13,NY Red Bulls,Home,1,19,Cameron Harper,0.03,,Off Target,25,Left Foot,,,,,
2023-05-13,NY Red Bulls,Home,2,65,Wikelman Carmona,0.03,0.06,Saved,31,Left Foot,,John Tolkin,Pass (Live),,
2023-05-13,NY Red Bulls,Home,2,65,Cristian Cásseres Jr.,0.03,0.34,Saved,33,Right Foot,Deflected,Dylan Nealis,Pass (Live),,
2023-05-13,NY Red Bulls,Home,2,76,Omir Fernandez,0.08,0.15,Goal,23,Right Foot,,,,,
2023-05-13,NY Red Bulls,Home,2,90+2,Cory Burke,0.04,,Off Target,25,Right Foot,,John Tolkin,Pass (Live),Peter Stroud,Pass (Live)
2023-05-13,NYCFC,Away,1,31,Gabriel Pereira,0.02,,Woodwork,27,Left Foot,,Talles Magno,Pass (Live),Richy Ledezma,Pass (Live)
2023-05-13,NYCFC,Away,1,35,Keaton Parks,0.01,,Blocked,27,Right Foot,,Santiago Rodríguez,Pass (Live),Talles Magno,Pass (Live)
2023-05-13,NYCFC,Away,1,39,Talles Magno,0.13,0.06,Saved,16,Right Foot,,Gabriel Pereira,Pass (Live),Gabriel Pereira,Pass (Live)
2023-05-13,NYCFC,Away,2,52,Maxime Chanot,0.06,,Off Target,10,Head,,Santiago Rodríguez,Pass (Dead),Santiago Rodríguez,Pass (Live)
2023-05-13,NYCFC,Away,2,79,Maxime Chanot,0.02,,Blocked,11,Head,,Santiago Rodríguez,Pass (Dead),,
2023-05-13,NYCFC,Away,2,84,Gabriel Pereira,0.02,,Blocked,29,Left Foot,,Keaton Parks,Pass (Live),Talles Magno,Pass (Live)
2023-05-13,D.C. United,Home,1,3,Russell Canouse,0.02,,Off Target,24,Right Foot,,,,,
2023-05-13,D.C. United,Home,1,37,Chris Durkin,0.03,,Woodwork,31,Right Foot,,Gaoussou Samaké,Pass (Live),Donovan Pines,Pass (Live)
2023-05-13,D.C. United,Home,1,38,Erik Hurtado,0.06,,Off Target,13,Head,,Gaoussou Samaké,Pass (Live),Lewis O'Brien,Pass (Live)
2023-05-13,D.C. United,Home,2,55,Donovan Pines,0.06,,Off Target,15,Right Foot,,Ruan,Pass (Live),,
2023-05-13,D.C. United,Home,2,56,Victor Pálsson,0.02,,Off Target,14,Head,,Mateusz Klich,Pass (Dead),Gaoussou Samaké,Fouled
2023-05-13,D.C. United,Home,2,70,Derrick Williams,0.11,,Off Target,9,Head,,Mateusz Klich,Pass (Dead),Chris Durkin,Pass (Live)
2023-05-13,D.C. United,Home,2,72,Mateusz Klich,0.02,,Blocked,28,Right Foot,,Derrick Williams,Pass (Live),Derrick Williams,Interception
2023-05-13,D.C. United,Home,2,83,Theodore Ku-Dipietro,0.16,0.56,Goal,15,Right Foot,,Kristian Fletcher,Pass (Live),Mateusz Klich,Pass (Live)
2023-05-13,D.C. United,Home,2,90+1,Theodore Ku-Dipietro,0.05,,Blocked,22,Left Foot,,Cristián Dajome,Pass (Live),Lewis O'Brien,Pass (Live)
2023-05-13,Nashville,Away,2,49,Dax McCarty,0.04,,Blocked,28,Right Foot,,Hany Mukhtar,Pass (Live),Hany Mukhtar,Pass (Live)
2023-05-13,Nashville,Away,2,49,Hany Mukhtar,0.06,,Blocked,14,Left Foot,,Dax McCarty,Shot,,
2023-05-13,Nashville,Away,2,49,Jacob Shaffelburg,0.02,,Blocked,14,Left Foot,,Hany Mukhtar,Shot,,
2023-05-13,Nashville,Away,2,73,Hany Mukhtar,0.33,0.21,Saved,10,Right Foot,Volley,Fafà Picault,Pass (Live),Daniel Lovitz,Pass (Live)
2023-05-13,Nashville,Away,2,73,Alex Muyl,0.09,0.43,Goal,8,Other,,Hany Mukhtar,Shot,,
2023-05-13,Nashville,Away,2,87,Alex Muyl,0.05,,Off Target,21,Left Foot,Volley,Teal Bunbury,Fouled,,
2023-05-13,CF Montréal,Home,1,28,Chinonso Offor,0.15,,Off Target,4,Head,,Aaron Herrera,Pass (Live),Mathieu Choiniere,Pass (Live)
2023-05-13,CF Montréal,Home,1,45,Ariel Lassiter,0.04,,Off Target,17,Left Foot,,Mathieu Choiniere,Pass (Live),Romell Quioto,Pass (Live)
2023-05-13,CF Montréal,Home,2,48,Mathieu Choiniere,0.13,,Blocked,10,Right Foot,,Mathieu Choiniere,Pass (Live),Lassi Lappalainen,Pass (Live)
2023-05-13,CF Montréal,Home,2,53,Lassi Lappalainen,0.08,0.46,Goal,12,Right Foot,,George Campbell,Pass (Live),George Campbell,Take-On
2023-05-13,CF Montréal,Home,2,61,Chinonso Offor,0.20,,Off Target,6,Left Foot,Volley,Mathieu Choiniere,Pass (Live),Mathieu Choiniere,Pass (Live)
2023-05-13,CF Montréal,Home,2,66,Gabriele Corbo,0.01,,Blocked,33,Right Foot,,Victor Wanyama,Pass (Live),Chinonso Offor,Pass (Live)
2023-05-13,CF Montréal,Home,2,66,Victor Wanyama,0.03,,Blocked,30,Right Foot,,Zachary Brault-Guillard,Pass (Live),Gabriele Corbo,Shot
2023-05-13,CF Montréal,Home,2,68,Chinonso Offor,0.64,0.75,Goal,7,Right Foot,,Zachary Brault-Guillard,Pass (Live),Mathieu Choiniere,Pass (Live)
2023-05-13,CF Montréal,Home,2,72,Ariel Lassiter,0.18,0.15,Saved,13,Left Foot,,Mathieu Choiniere,Pass (Live),Lassi Lappalainen,Pass (Live)
2023-05-13,CF Montréal,Home,2,74,Zachary Brault-Guillard,0.06,0.09,Saved,13,Right Foot,,Mathieu Choiniere,Pass (Live),,
2023-05-13,CF Montréal,Home,2,74,Ariel Lassiter,0.02,0.19,Saved,32,Left Foot,,,,,
2023-05-13,CF Montréal,Home,2,75,Mathieu Choiniere,0.09,0.10,Saved,13,Right Foot,,Zachary Brault-Guillard,Pass (Live),Ariel Lassiter,Shot
2023-05-13,CF Montréal,Home,2,84,Lassi Lappalainen,0.08,,Blocked,12,Right Foot,,Ariel Lassiter,Pass (Live),Nathan-Dylan Saliba,Pass (Live)
2023-05-13,CF Montréal,Home,2,85,George Campbell,0.04,,Blocked,10,Head,,Nathan-Dylan Saliba,Pass (Live),Sean Rea,Pass (Dead)
2023-05-13,Toronto FC,Away,1,28,Aimé Mabika,0.14,,Off Target,7,Head,,Federico Bernardeschi,Pass (Dead),,
2023-05-13,Toronto FC,Away,2,70,C.J. Sapong,0.18,,Blocked,6,Head,,Lorenzo Insigne,Pass (Dead),Lorenzo Insigne,Pass (Live)
2023-05-13,Inter Miami,Home,1,2,Josef Martínez,0.06,,Off Target,23,Right Foot,,Robert Taylor,Pass (Live),Benjamin Cremaschi,Pass (Live)
2023-05-13,Inter Miami,Home,1,5,Leonardo Campana,0.15,0.36,Saved,10,Left Foot,,Robert Taylor,Pass (Live),Robert Taylor,Take-On
2023-05-13,Inter Miami,Home,1,6,David Ruiz,0.06,0.12,Goal,24,Left Foot,Deflected,Leonardo Campana,Pass (Live),Benjamin Cremaschi,Pass (Live)
2023-05-13,Inter Miami,Home,1,14,Josef Martínez,0.02,,Blocked,14,Right Foot,Volley,Kamal Miller,Pass (Live),DeAndre Yedlin,Pass (Live)
2023-05-13,Inter Miami,Home,1,34,Robert Taylor,0.04,,Blocked,18,Right Foot,,DeAndre Yedlin,Pass (Live),Leonardo Campana,Pass (Live)
2023-05-13,Inter Miami,Home,1,44,Josef Martínez,0.40,0.91,Goal,8,Right Foot,,David Ruiz,Pass (Live),David Ruiz,Take-On
2023-05-13,Inter Miami,Home,2,52,Leonardo Campana,0.15,,Blocked,10,Left Foot,Volley,Benjamin Cremaschi,Pass (Live),,
2023-05-13,New England,Away,1,11,Matt Polster,0.09,,Blocked,18,Left Foot,Volley,Emmanuel Boateng,Pass (Live),Carles Gil,Pass (Live)
2023-05-13,New England,Away,1,16,Bobby Wood,0.09,,Off Target,8,Left Foot,,Noel Buck,Pass (Live),Carles Gil,Pass (Live)
2023-05-13,New England,Away,1,17,Bobby Wood,0.28,,Off Target,4,Left Foot,,Emmanuel Boateng,Pass (Live),Carles Gil,Pass (Live)
2023-05-13,New England,Away,1,26,Noel Buck,0.04,,Blocked,24,Left Foot,,Carles Gil,Pass (Live),Matt Polster,Pass (Live)
2023-05-13,New England,Away,1,26,Carles Gil,0.14,0.28,Goal,16,Right Foot,,Matt Polster,Pass (Live),DeJuan Jones,Pass (Live)
2023-05-13,New England,Away,2,53,Matt Polster,0.04,,Off Target,24,Right Foot,,Carles Gil,Pass (Live),DeJuan Jones,Pass (Live)
2023-05-13,New England,Away,2,58,DeJuan Jones,0.04,,Off Target,22,Right Foot,,Carles Gil,Pass (Live),Noel Buck,Pass (Live)
2023-05-13,New England,Away,2,90+4,Jozy Altidore,0.29,0.87,Saved,4,Left Foot,,Noel Buck,Pass (Live),David Romney,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,13,Rubio Rubin,0.11,,Off Target,9,Head,,Jefferson Savarino,Pass (Live),Jefferson Savarino,Take-On
2023-05-13,Real Salt Lake,Home,1,17,Rubio Rubin,0.18,,Off Target,4,Right Foot,,Carlos Gómez,Pass (Live),Andrew Brody,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,20,Pablo Ruíz,0.03,0.07,Saved,25,Left Foot,,Pablo Ruíz,Take-On,Andrew Brody,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,21,Jefferson Savarino,0.02,0.03,Saved,27,Right Foot,,Jefferson Savarino,Take-On,Carlos Gómez,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,24,Rubio Rubin,0.27,0.95,Saved,4,Right Foot,,Bryan Oviedo,Pass (Live),Justen Glad,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,37,Rubio Rubin,0.04,,Blocked,26,Right Foot,,,,,
2023-05-13,Real Salt Lake,Home,1,37,Jefferson Savarino,0.04,,Off Target,18,Right Foot,Volley,Carlos Gómez,Pass (Live),Rubio Rubin,Shot
2023-05-13,Real Salt Lake,Home,1,40,Rubio Rubin,0.07,,Blocked,17,Left Foot,,Carlos Gómez,Pass (Live),Rubio Rubin,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,40,Pablo Ruíz,0.07,,Off Target,24,Left Foot,Volley,Rubio Rubin,Shot,,
2023-05-13,Real Salt Lake,Home,1,41,Carlos Gómez,0.04,,Blocked,19,Right Foot,,Bryan Oviedo,Pass (Live),Braian Ojeda,Pass (Live)
2023-05-13,Real Salt Lake,Home,1,42,Braian Ojeda,0.02,,Blocked,32,Right Foot,,Bryan Oviedo,Pass (Live),Carlos Gómez,Pass (Dead)
2023-05-13,Real Salt Lake,Home,2,59,Anderson Julio,0.02,,Off Target,28,Right Foot,,Bryan Oviedo,Pass (Live),Jefferson Savarino,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,61,Bertin Jacquesson,0.02,0.02,Saved,34,Right Foot,,Rubio Rubin,Pass (Live),Bryan Oviedo,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,64,Anderson Julio,0.02,0.03,Saved,34,Right Foot,,Anderson Julio,Take-On,Braian Ojeda,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,67,Rubio Rubin,0.21,,Off Target,9,Head,,Andrew Brody,Pass (Live),Justen Glad,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,72,Anderson Julio,0.13,,Off Target,4,Head,,Jefferson Savarino,Pass (Dead),Jefferson Savarino,Fouled
2023-05-13,Real Salt Lake,Home,2,74,Jefferson Savarino,0.05,,Off Target,23,Left Foot,,Jefferson Savarino,Take-On,Justen Glad,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,82,Bertin Jacquesson,0.04,,Off Target,10,Head,,Bryan Oviedo,Pass (Live),Brayan Vera,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,83,Damir Kreilach,0.03,,Off Target,32,Right Foot,,Anderson Julio,Pass (Live),Damir Kreilach,Pass (Live)
2023-05-13,Real Salt Lake,Home,2,90+2,Jefferson Savarino,0.01,,Off Target,25,Right Foot,Volley,Damir Kreilach,Fouled,Bryan Oviedo,Pass (Live)
2023-05-13,Los Angeles FC,Away,1,6,Timothy Tillman,0.12,,Off Target,17,Right Foot,,Denis Bouanga,Pass (Live),Carlos Vela,Pass (Live)
2023-05-13,Los Angeles FC,Away,1,8,Kwadwo Opoku,0.43,0.93,Goal,18,Left Foot,,Ilie Sánchez,Pass (Live),Diego Palacios,Pass (Live)
2023-05-13,Los Angeles FC,Away,1,35,Denis Bouanga,0.02,0.52,Goal,31,Left Foot,,Carlos Vela,Pass (Live),Denis Bouanga,Pass (Live)
2023-05-13,Los Angeles FC,Away,1,44,Denis Bouanga,0.06,,Blocked,11,Left Foot,,José Cifuentes,Pass (Live),Carlos Vela,Pass (Live)
2023-05-13,Los Angeles FC,Away,1,44,José Cifuentes,0.17,,Off Target,6,Head,,Carlos Vela,Pass (Dead),Denis Bouanga,Shot
2023-05-13,Los Angeles FC,Away,1,45+2,Diego Palacios,0.10,,Blocked,17,Left Foot,,Ryan Hollingshead,Pass (Live),José Cifuentes,Pass (Live)
2023-05-13,Los Angeles FC,Away,1,45+4,Kwadwo Opoku,0.01,,Blocked,28,Left Foot,Volley,Diego Palacios,Shot,,
2023-05-13,Los Angeles FC,Away,1,45+5,Aaron Long,0.10,,Blocked,16,Right Foot,,Diego Palacios,Pass (Live),,
2023-05-13,Los Angeles FC,Away,2,48,Timothy Tillman,0.05,,Off Target,29,Right Foot,,Denis Bouanga,Pass (Live),Carlos Vela,Pass (Live)
2023-05-13,Los Angeles FC,Away,2,54,José Cifuentes,0.02,,Off Target,30,Right Foot,,Diego Palacios,Pass (Live),Timothy Tillman,Pass (Live)
2023-05-13,Los Angeles FC,Away,2,56,Denis Bouanga,0.34,,Off Target,13,Left Foot,,José Cifuentes,Pass (Live),Aaron Long,Pass (Live)
2023-05-13,Los Angeles FC,Away,2,83,Mateusz Bogusz,0.12,0.04,Saved,12,Left Foot,,Mateusz Bogusz,Take-On,Denis Bouanga,Pass (Live)
2023-05-13,Los Angeles FC,Away,2,87,Mateusz Bogusz (pen),0.79,1.00,Goal,13,Right Foot,,Denis Bouanga,Fouled,Timothy Tillman,Pass (Live)
2023-05-13,Los Angeles FC,Away,2,90+5,José Cifuentes,0.12,,Off Target,12,Left Foot,,Denis Bouanga,Pass (Live),Mateusz Bogusz,Pass (Live)
2023-05-13,Los Angeles FC,Away,2,90+5,Denis Bouanga,0.01,,Off Target,45,Right Foot,,,,,
2023-05-13,Portland Timbers,Home,1,1,Franck Boli,0.03,0.17,Saved,26,Right Foot,,Santiago Moreno,Pass (Live),Santiago Moreno,Take-On
2023-05-13,Portland Timbers,Home,1,2,Franck Boli,0.08,0.15,Goal,12,Left Foot,,Claudio Bravo,Pass (Live),,
2023-05-13,Portland Timbers,Home,1,11,Dario Župarić,0.02,0.08,Saved,12,Head,,Evander,Pass (Dead),,
2023-05-13,Portland Timbers,Home,1,15,Evander,0.11,,Off Target,18,Left Foot,,Santiago Moreno,Pass (Live),Franck Boli,Pass (Live)
2023-05-13,Portland Timbers,Home,1,16,Cristhian Paredes,0.24,,Off Target,15,Right Foot,,Santiago Moreno,Pass (Live),Franck Boli,Pass (Live)
2023-05-13,Portland Timbers,Home,1,18,Evander,0.08,,Blocked,16,Right Foot,,Santiago Moreno,Pass (Live),Evander,Pass (Live)
2023-05-13,Portland Timbers,Home,1,18,Evander,0.21,0.43,Goal,9,Right Foot,Volley,Juan Mosquera,Pass (Live),Santiago Moreno,Pass (Live)
2023-05-13,Portland Timbers,Home,1,41,Franck Boli,0.05,,Off Target,28,Right Foot,,Evander,Pass (Live),Cristhian Paredes,Pass (Live)
2023-05-13,Portland Timbers,Home,1,43,Santiago Moreno,0.05,0.24,Saved,25,Right Foot,,Dario Župarić,Pass (Live),Juan Mosquera,Pass (Live)
2023-05-13,Portland Timbers,Home,1,43,Yimmi Chará,0.03,,Blocked,15,Left Foot,,Santiago Moreno,Pass (Live),Yimmi Chará,Pass (Live)
2023-05-13,Portland Timbers,Home,2,54,Evander,0.05,0.15,Goal,26,Right Foot,,Evander,Take-On,Yimmi Chará,Pass (Live)
2023-05-13,Portland Timbers,Home,2,70,Jarosław Niezgoda,0.05,,Blocked,12,Left Foot,,Juan Mosquera,Pass (Live),Santiago Moreno,Pass (Live)
2023-05-13,Portland Timbers,Home,2,90+2,Dairon Asprilla,0.10,0.10,Saved,8,Head,,Evander,Pass (Dead),,
2023-05-13,Vancouver,Away,1,3,Pedro Vite,0.19,0.10,Saved,10,Head,,Sergio Córdova,Pass (Live),Sergio Córdova,Take-On
2023-05-13,Vancouver,Away,1,14,Alessandro Schöpf,0.02,0.11,Saved,29,Right Foot,Deflected,Luís Martins,Pass (Live),Ryan Gauld,Pass (Dead)
2023-05-13,Vancouver,Away,1,25,Ryan Gauld,0.32,0.40,Saved,4,Right Foot,,Pedro Vite,Pass (Live),Ryan Gauld,Pass (Live)
2023-05-13,Vancouver,Away,1,34,Ryan Gauld,0.06,,Off Target,25,Left Foot,,Julian Gressel,Pass (Live),Alessandro Schöpf,Pass (Live)
2023-05-13,Vancouver,Away,2,47,Luís Martins,0.02,0.03,Saved,26,Left Foot,,Luís Martins,Take-On,Simon Becher,Tackle
2023-05-13,Vancouver,Away,2,62,Julian Gressel,0.06,,Off Target,30,Right Foot,Free kick,Pedro Vite,Fouled,,
2023-05-13,Vancouver,Away,2,75,Ali Ahmed,0.02,,Off Target,25,Right Foot,,Tristan Blackmon,Pass (Live),Ranko Veselinović,Pass (Live)
2023-05-13,Vancouver,Away,2,88,Simon Becher,0.05,,Off Target,10,Right Foot,,Pedro Vite,Pass (Live),Julian Gressel,Pass (Live)
2023-05-13,Dynamo FC,Home,1,8,Adalberto Carrasquilla,0.03,,Off Target,13,Head,,Iván Franco,Pass (Live),Héctor Herrera,Pass (Live)
2023-05-13,Dynamo FC,Home,1,13,Corey Baird,0.18,,Blocked,12,Left Foot,,Amine Bassi,Pass (Live),Héctor Herrera,Pass (Live)
2023-05-13,Dynamo FC,Home,2,90+2,Ethan Bartlow,0.17,,Off Target,5,Head,,Brad Smith,Pass (Dead),Brad Smith,Pass (Live)
2023-05-13,Seattle,Away,1,3,Dylan Teves,0.26,,Off Target,3,Head,,Nicolás Lodeiro,Pass (Dead),Dylan Teves,Pass (Live)
2023-05-13,Seattle,Away,1,25,Albert Rusnák,0.02,,Blocked,30,Right Foot,,Jordan Morris,Pass (Live),,
2023-05-13,Seattle,Away,1,28,Albert Rusnák,0.06,,Blocked,22,Right Foot,,Héber,Pass (Live),Dylan Teves,Pass (Live)
2023-05-13,Seattle,Away,1,35,Albert Rusnák,0.04,,Blocked,22,Right Foot,,João Paulo Mior,Pass (Live),Jordan Morris,Pass (Live)
2023-05-13,Seattle,Away,1,40,Jordan Morris,0.19,,Off Target,8,Head,,Dylan Teves,Pass (Live),Alex Roldan,Pass (Live)
2023-05-13,Seattle,Away,2,48,Héber,0.09,,Off Target,9,Head,,Alex Roldan,Pass (Live),Jackson Ragen,Pass (Live)
2023-05-13,Seattle,Away,2,54,Albert Rusnák,0.08,,Blocked,17,Left Foot,,Nicolás Lodeiro,Pass (Live),João Paulo Mior,Pass (Live)
2023-05-13,Seattle,Away,2,69,Albert Rusnák,0.04,0.10,Saved,29,Right Foot,,Cody Baker,Pass (Live),João Paulo Mior,Pass (Live)
2023-05-13,Seattle,Away,2,71,Ethan Dobbelaere,0.04,,Off Target,15,Right Foot,,João Paulo Mior,Pass (Live),Albert Rusnák,Pass (Live)
2023-05-13,Seattle,Away,2,74,Fredy Montero,0.05,,Off Target,28,Right Foot,Free kick,Nicolás Lodeiro,Fouled,Alex Roldan,Pass (Live)
2023-05-13,Seattle,Away,2,80,Jordan Morris,0.17,,Off Target,7,Head,,Alex Roldan,Pass (Live),Nicolás Lodeiro,Pass (Live)
2023-05-13,Seattle,Away,2,87,Paul Rothrock,0.75,0.96,Goal,4,Right Foot,,Nicolás Lodeiro,Pass (Live),Albert Rusnák,Pass (Live)
2023-05-13,Austin,Home,1,19,Jon Gallagher,0.06,,Blocked,15,Right Foot,,Gyasi Zardes,Pass (Live),Adam Lundqvist,Pass (Live)
2023-05-13,Austin,Home,1,27,Gyasi Zardes,0.12,,Off Target,8,Right Foot,Volley,Adam Lundqvist,Pass (Live),Leo Väisänen,Pass (Live)
2023-05-13,Austin,Home,1,39,Adam Lundqvist,0.03,0.08,Saved,19,Left Foot,Volley,Daniel Pereira,Pass (Live),Jon Gallagher,Pass (Dead)
2023-05-13,Austin,Home,1,40,Alexander Ring,0.02,,Off Target,14,Right Foot,Volley,Emiliano Rigoni,Pass (Dead),Adam Lundqvist,Shot
2023-05-13,Austin,Home,1,45+3,Emiliano Rigoni,0.09,,Off Target,10,Head,,Adam Lundqvist,Pass (Live),Daniel Pereira,Pass (Live)
2023-05-13,Austin,Home,2,54,Daniel Pereira,0.01,,Off Target,32,Right Foot,Volley,Jon Gallagher,Pass (Live),,
2023-05-13,Austin,Home,2,90+7,Nick Lima,0.01,,Blocked,23,Left Foot,,Julio Cascante,Pass (Live),Daniel Pereira,Pass (Live)
2023-05-13,FC Dallas,Away,1,8,Jesús Ferreira,0.05,,Blocked,15,Right Foot,,Sebastian Lletget,Pass (Live),Jáder Obrian,Pass (Live)
2023-05-13,FC Dallas,Away,1,29,Jáder Obrian,0.15,,Woodwork,18,Right Foot,,Jáder Obrian,Take-On,Jesús Ferreira,Pass (Live)
2023-05-13,FC Dallas,Away,1,33,Alan Velasco,0.02,,Blocked,31,Right Foot,,,,,
2023-05-13,FC Dallas,Away,2,52,Jesús Ferreira,0.01,,Off Target,10,Right Foot,,Jáder Obrian,Pass (Live),Paxton Pomykal,Pass (Live)
2023-05-13,FC Dallas,Away,2,61,Jesús Ferreira,0.01,,Blocked,28,Right Foot,,Facundo Quignon,Pass (Live),Marco Farfan,Pass (Live)
2023-05-13,FC Dallas,Away,2,62,Jesús Ferreira,0.01,,Off Target,11,Head,,Marco Farfan,Pass (Live),Facundo Quignon,Pass (Live)
2023-05-13,FC Dallas,Away,2,64,Alan Velasco,0.02,0.14,Saved,29,Right Foot,Free kick,Alan Velasco,Fouled,Paxton Pomykal,Pass (Live)
2023-05-13,FC Dallas,Away,2,68,Paul Arriola,0.01,,Off Target,18,Right Foot,,Jáder Obrian,Pass (Live),,
2023-05-13,FC Dallas,Away,2,73,Paul Arriola,0.02,,Off Target,8,Head,,Alan Velasco,Pass (Live),Alan Velasco,Take-On
2023-05-13,FC Dallas,Away,2,88,Nkosi Tafari,0.02,,Off Target,35,Right Foot,,Facundo Quignon,Pass (Dead),,
2023-05-13,FC Dallas,Away,2,89,Jesús Ferreira,0.05,0.51,Goal,14,Right Foot,,Tsiki Ntsabeleng,Pass (Live),Sebastien Ibeagha,Pass (Live)
2023-05-13,FC Dallas,Away,2,90+8,Jáder Obrian,0.02,0.26,Saved,9,Right Foot,,Paul Arriola,Pass (Live),Jáder Obrian,Pass (Live)
2023-05-13,FC Dallas,Away,2,90+8,Paul Arriola,0.01,,Blocked,11,Right Foot,,Jáder Obrian,Shot,,
2023-05-13,Sporting KC,Home,1,9,Daniel Rosero,0.23,0.13,Goal,7,Head,,Dániel Sallói,Pass (Dead),Erik Thommy,Pass (Live)
2023-05-13,Sporting KC,Home,1,15,Alan Pulido,0.14,,Woodwork,11,Left Foot,,Rémi Walter,Pass (Live),Logan Ndenbe,Pass (Live)
2023-05-13,Sporting KC,Home,1,18,Jake Davis,0.02,,Off Target,29,Right Foot,,Nemanja Radoja,Pass (Live),Rémi Walter,Pass (Live)
2023-05-13,Sporting KC,Home,1,22,Dániel Sallói,0.05,0.73,Goal,15,Right Foot,,Rémi Walter,Pass (Live),Alan Pulido,Pass (Live)
